Title,Price (€),Avg Review,Review Count,Availability,Delivery,Has Prime,Image,ASIN,Brand,Model Number,Product Dimensions,Item Weight,Best Sellers Rank,URL
"CS COSDDI Thermal Travel Mug, Insulated Coffee Cup with Leakproof Lid, Reusable Travel Coffee Cup, Car Coffee Cup, Stainless Steel Thermal Cup for Hot and Cold Drinks, Coffee, Water and Tea, 380ml",15.98,4.3,3522,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 11 hrs 35 mins",No,https://m.media-amazon.com/images/I/51-Hg+KogyL._AC_SX679_.jpg,B08MZT1BSG,,,,,,https://www.amazon.nl/-/en/Thermal-Insulated-Leakproof-Reusable-Stainless/dp/B08MZT1BSG/ref=sr_1_8
Rude Mug Black Rim Handle Mug,14.56,4.4,205,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 7 hrs 49 mins",No,https://m.media-amazon.com/images/I/61+7NMHmMmL._AC_SX679_.jpg,B010NYMPI2,,,,,,https://www.amazon.nl/-/en/Rude-Mug-Black-Rim-Handle/dp/B010NYMPI2/ref=sr_1_82
"Villeroy & Boch Statement cup ""Keep calm and drink coffee""",7.9,4.7,303,Only 4 left in stock (more on the way).,"FREE delivery Wednesday, 3 December on your first order shipped by Amazon",No,https://m.media-amazon.com/images/I/31naodTXFTL._AC_SX679_.jpg,B08Y34Y9YM,,,‎11.43 x 11.43 x 10.16 cm; 260.82 g,,,https://www.amazon.nl/-/en/Villeroy-Boch-Statement-drink-coffee/dp/B08Y34Y9YM/ref=sr_1_57
Contigo,18.99,4.3,2114,In stock,"FREE delivery Wednesday, 3 December on your first order shipped by Amazon. Order within 23 hrs 48 mins",No,https://m.media-amazon.com/images/I/51PdolFY6FL._AC_SX679_.jpg,‎B0B7P6KJKM,‎Contigo,,‎9 x 9 x 13.3 cm; 280 g,,,https://www.amazon.nl/-/en/Streeterville-Skrivbordsmugg-isolerad-kaffemugg-rostfritt/dp/B0B7P6KJKM/ref=sr_1_209
"NICI 61831 mymochi Mug Mymochi Bear Nomo ""I Love Snacks"" 400 ml, 8 x 9 cm, Brown, Porcelain Tea Cup, Coffee Cup with Handle for Cold and Hot Drinks, Coffee, Tea, Milk, Cocoa",9.99,4.5,8,Usually dispatched within 6 to 7 months,"FREE delivery Thursday, 11 June, 2026 on your first order shipped by Amazon",No,https://m.media-amazon.com/images/I/61uzo1P2TaL._AC_SX679_.jpg,‎B0DXLDGS7G,,‎61831,‎8 x 8 x 9 cm; 430 g,,,https://www.amazon.nl/-/en/61831-mymochi-Mymochi-Snacks-Porcelain/dp/B0DXLDGS7G/ref=sr_1_203
Japanese tea set (7-piece) Matcha whisk set Matcha bowl with spout Bamboo Matcha whisk (Chasen) scoop (Chashaku) Matcha whisk holder Tea making set. N17,33.14,4.7,3513,In stock,"FREE delivery Tomorrow, 2 December. Order within 11 hrs 32 mins",Yes,https://m.media-amazon.com/images/I/91TMlINRxyL._AC_SX679_.jpg,‎B0B8BMV2Q1,‎TEANAGOO,‎Noir/Gris Rocky,‎28 x 10.41 x 0.25 cm; 748 g,,,https://aax-eu.amazon.nl/x/c/JFAkQPu1uRAT63dyRoR06vkAAAGa2W13twMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICAC4nTz/clv1_CEuOPUxokZA0iHrVSPsAhgKAZE5WXucl6psO7zya8ulxx39Bkyr7OP018HHz9hvVjq0yzpNb3XnMfU0aAmcAOmNZHmTOKZfeOXkXahpTZFuBIJ85hEfB8IkGXCQEUuW6XJeXalC7rdIQEQQ8kV_3ZVhXLA8QC8x8H15tWbp4SRWS0aSJkEohXxuzLJWvKbYuDzUcfMyagcpNBHhtJZhsefQQh8yliMIIKin6O61_zAYOsoJhkeWuV2gvjBmW5lJBN2PMN-SRnR9AjX0lL9xFahCwdXiTzSjwM7ud24iza6UQLmWf1aK1xkuNcA7FBIOT3_cq0eVrbNPflqXkKMKNMp0s6_NIcAA2hb8r9vJKKsBcyVFYI1WZ1SWr3JYqfnqDdhxLjmOcuEwxuxP2IaGvSE5Lf6rFhPBne-wSBml9tlZkUux_rAVrRF9I0bxcInE7B-SzTerxncKfUiU5AmivnrILanCo32GhaDJIe6lnr_OWNERglpem8znmTGFeD4bpkfBkqz8eJ7Yhgi65qQq_5yLeZRREKloABRGNXQ3rH7TzdC7-JC528VwgO2bSLVbCaqYMtfFhe22klod-itw1XljdPC46nAx8y_Q_sbmjvEAat6-m4bEYPW3e5AK5a6OUFmEaTc0_BDRR8sxrK5FA4WRB9aDSOCglanoKvc166KZLIEcdMSaTvk5HkBj8Tddr6xcp62Yw9vcq8M0hInuTF2Qc9YT3NfHd0bj5fHMZEATtnSGoQ91RwiFPy9sXdOWWnaJINyzJpRTR7yu5NUPUHzlNrSnxI2Fr_phofMEBQSaV5nwrHPVAmhhhnLWGSWmbTv-wHTNX4DX0sPZQXd9qq7L6oG84i9OLG_etn_6rrUeW32_6wnEZ-wDXtmCqsBn4j-kBu_c5sCPDROUcT_o5Ftz6-dqL5SN1FCc5ND3iohSN1TtyN2YEYUx3fhTD8lSOui-0cuHA7ovqru3MxDCKANVRB8uVabH032KqUQ1_A54OWxwlF0N4Sr3J6Q_rIkw3AT-N86hQ1AtreLMSrLys4SRyiyBsE9-qm1dI4ZYnhx8HDn-7ediaCyjlToJXPvBse3mBfZfJIQMlEo-Wd4axoMriURzh2IlvJJI5MSV-NIiiDEaIJrhYondYDf6QptrDnswpdKH9qwwDGeFJh0QNO2sYUfvuAkr2M9cqmp3zjomhtRGB9HbN0-sAhE90fu0rCXKWKEPi6zisWBQ8uVz6FMKY2_0DsZcS2DGJ3oxHC2_ZNlsyfEO8xzmBvjkLe5fTWo4dlPecXSGXbZ5gWpItlFMi_ZtvhKO9gBugqXWpNcDcKelUGNzq7_d-nhOO1r0ESoYCJQmN8W72gcMqR1MG5Jrv54cfw0xqfZhnDsIKiKowyVeSKEm85uusP1awZrw4OQ7aD325SBXYSBMsZI-HNKWEjkK6LFdw-_E5-ePOhWB4fQNGz7coPM8pHwTfNA763z8wAGDhj4mgjwfvN3bVZ0_H1DWEQ-Vo8MQjnc4GyGg_q1qVO1ytNV597oZfh9iirGDCZhdLf-gxNJuGZMUOOhC-mvKXMWa-AWiJd7hAupy96fzLz7W9Q6d9AvosqP9pR8P0NivuyM-gF8bQfxs_Ph1p18nt67ED_4b_2XDVw_y0b1vHCw2krRJRi3ZHGaKBUzPzNkPX8rgkDnbWsSJE45MNehXEZ0R8APJ6iN0_ZKuTC-4KpI7LRFBwz_fgofGHuPl-d5OfvSRNuGW15IYbEyPz-SMPsQCbt4Z7AwyZ41qoitCByts3Urhu_EbqMeYPtboqzybtmI9eNdJlR91O9nN2EdjXw1_jUPSBICr7l5S1OpGo3poS4_Anc_6Kv_FIkRIua91WG88f5sHIFHjJJ6uXpb54WPCcaulpVjFFvSBBu-jpG52OjSYMSPfb4-Y_y_bqQnB2g5Hy-jxaaRfQEsyjnR5vpNo7dab-jqQqpkYBNSQx4rjpAPp90zWYTD1BpZ7fEncVG-e66aHYWY2memSCovxhN1-9aO4wEl3DUolp1YH65ks0yAm2_blhIYSj3PgL19vRgWPgixiafWJRmgqXkJQvedvgGK52IsQ4BPhD08QQalcXJPI5wmlhQNWc_nQeckdxTMn-Jm2XEDL6QCMjC5S91M7GKrkTzE0TUvCuBt8pDHLJb6w6xJM34l6vTCV12G5gDV4HVxq-Ow_qpwmgLqv--Qx0oUfGD4tUdowaBd3XE8fZ3YZn6hg9NFICqYG6I4HZjL_viLkNRfowlKewxeJ7hCkHo6jSI3pYx-MXY4QRcB_p8qLyePjlgqdJO0m7a5KKlVfcujpEI6A2U7zHQaLX1xZ1W6ChAbtaKmXPWemjJz0rf_jqumE/https://www.amazon.nl/Japanese-7-piece-Matcha-Bamboo-Chashaku/dp/B0B8BMV2Q1/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.afa12ecd-3165-49e0-9fde-15742742f1b7%3Aamzn1.sym.afa12ecd-3165-49e0-9fde-15742742f1b7&cv_ct_cx=mok&keywords=mug&pd_rd_i=B0B8BMV2Q1&pd_rd_r=60ab04ee-00bd-4a2e-83e4-2b23d5f0010b&pd_rd_w=GmPkn&pd_rd_wg=mcKTx&pf_rd_p=afa12ecd-3165-49e0-9fde-15742742f1b7&pf_rd_r=F0DP9TCMP8WCWWPQZC54&qid=1764584421&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-193-bd528458-01ff-4fa3-8335-729575932399&xpid=_Jl49MVFp2E6d
Japanese tea set (7-piece) Matcha whisk set Matcha bowl with spout Bamboo Matcha whisk (Chasen) scoop (Chashaku) Matcha whisk holder Tea making set. N17,33.14,4.7,3513,In stock,"FREE delivery Tomorrow, 2 December. Order within 11 hrs 32 mins",Yes,https://m.media-amazon.com/images/I/91TMlINRxyL._AC_SX679_.jpg,‎B0B8BMV2Q1,‎TEANAGOO,‎Noir/Gris Rocky,‎28 x 10.41 x 0.25 cm; 748 g,,,https://aax-eu.amazon.nl/x/c/JEH4D2NPp0wDZeJ6C2mWpxIAAAGa2Wzx_gMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDIgICDOwytt/clv1_CEuOPUxokZA0iHrVS8l2_iHLGWFgCbgtrqwZ0Se377tO4X8Knyz7OP018HHz9hvVjq0yzpNb3XnMfU0aAmcAPkZsDxDJU8zPOmcJOkd2b1KTFYBRskfB8IkGXCQEUuW6XJeXalC7rdIQEQQ8kV_3ZVhXLA8QC8x8H15tWbp4SRWS0aSJkEohXxuzLJWvKbYuDzUcfMyagcpNBHhtJZhsefQQh8yliMIIKin6O61_zAYOsoJhkeWuV2gvjBmW5lJBN2PMN-SRnR9AjX0lL9xFahCwdXiTzSjwM7ud24iza6UMY2a11aK1xkuNcA7FBIOT3_cq0eVrbNPflqbmPP-JJ8Zo8d4rYwAP8rU_9Yl3LLVy4V5HU2eW_yWr3JYqfnqDdhxLjmOcuEwxuxP2IaGvSE5Lf6rFhPBne-wSBml9tlZkUux_rAVrRF9I0bxcInE7B-SzTerxncKfUiU5AmivnrILanCo32GhaDJIe6lnr_OWNERglpem8znmTGFeD4bpkfBkqz8eJ7Yhgi65qQq_5yLeZRREKloABRGNXQ3rH7TzdC7-JC528VwgO2bSLVbCaqYMtfFhe22klod-itw1XljdPC46nAx8y_Q_saWjvEAat6-m4bEYPW3e5AK5a6OUFmEaTc0_BDRR8sxrK5FA4WRB9aDSOCglanoKvc166KZLIEcdMSaTvk5HkBj8Tddr6xcp62Yw9vcq8M0hInuTF2Qc9YT3NfHd0bj5fHMZEATtnSGoQ91RwiFPy9sXdOWWnaJINyzJpRTR7yu5NUPUHzlNrSnxI2Fr_phofMEBQSaV5nwrHPVAmhhhnLWGSWmbTv-wHTNX4DX0sPZQXd9qq7L6oG84i9OLG_etn_6rrUeW32_6wnEZ-wDXtmCqsBn4j-kBu_c5sCPDROUcT_o5Ftz6-dqL5SN1FCc5ND3iohSN1TtyN2YEYUx3fhTD8lSOui-0cuHA7ovqru3MxDCKANVRB8uVabH032KqUQ1_A54OWxwlF0N4Sr3J6Q_rIkw3AT-N86hQ1AtreLMSrLys4SRyiyBsE9-qm1dI4ZYnhx8HDn-7ediaCyjlToJXPvBse3mBfZfJIQMlEo-Wd4axoMriURzh2IlvJJI5MSV-NIiiDEaIJrhYondYDf6QptrDnswpdKH9qwwDGeFJh0QNO2sYUfvuAkr2M9cqmp3zjomhtRGB9HbN0-sAhE90fu0rCXKWKEPi6zisWBQ8uVz6FMKY2_0DsZcS2DGJ3oxHC2_ZNlsyfEO8xzmBvjkLe5fTWo4dlPecXSGXbZ5gWpItlFMi_ZtvhKO9gBugqXWpNcDcKelUGNzq7_d-nhOO1r0ESoYCJQmN8W72gcMqR1MG5Jrv54cfw0xqfZhnDsIKiKowyVeSKEm85uusP1awZrw4OQ7aD325SBXYSBMsZI-HNKWEjkK6LFdw-_E5-ePOhWB4fQNGz7coPM8pHwTfNA763z8wAGDhj4mgjwfvN3bVZ0_H1DWEQ-Vo8MQjnc4GyGg_q1qVO1ytNV597oZfh9iirGDCZhdLf-gxNJuGZMUOOhC-mvKXMWa-AWiJd7hAupy96fzLz7W9Q6d9AvosqP9pR8P0NivuyM-gF8bQfxs_Ph1p18nt67ED_4b_2XDVw_y0b1vHCw2krRJRi3ZHGaKBUzPzNkPX8rgkDnbWsSJE45MNehXEZ0R8APJ6iN0_ZKuTC-4KpI7LRFBwz_fgofGHuPl-d5OfvSRNuGW15IYbEyPz-SMPsQCbt4Z7AwyZ41qoitCByts3Urhu_EbqMeYPtboqzybtmI9eNdJlR91O9nN2EdjXw1_jUPSBICr7l5S1OpGo3poS4_Anc_6Kv_FIkRIua91WG88f5sHIFHjJJ6umlr54WPCcaulpVjFFvSBBu-jpG52OjSYMSPfb4-Y_y_bqQnB2g5Hy-jxaaRfQEsyjnR5vpNo7dab-jqQqpkYBNSQx4rjpAPp90zWYTD1BpZ7fEncVG-e66aHYWY2memSCovxhN1-9aO4wEl3DUolp1YH65ks0yAm2_blhIYSj3PgL19vRgWPgixiafWJRmgqXkJQvedvgGK52IsQ4A_lD08MUalcXJPI5wmlhQNWc_nQeckdxTMn-Jm2XEDL6QCMjC5S91M7GKrkTzE0TUvCuBt8pDHLJb6w6xJM34l6vTCV12G5gDV4HVxq-Ow_qpwmgLqv--Qx0oUfGD4tUdowaBd3XE8fZ3YZn6hg9NFICqYG6I4HZjL_viLkNRfowlKewxeJ7hCkHo6jSI3pYx-MXY4QRcB_p8qLyePjQrqdJO0m7a5KKlVfcujpEI6A2U7zHQaLX1xZ1W6ChAey0w2tWhQn9NySoFwvG_hQ/https://www.amazon.nl/dp/B0B8BMV2Q1?aref=UTrEBddKbs&pd_rd_i=B0B8BMV2Q1&pf_rd_p=afa12ecd-3165-49e0-9fde-15742742f1b7&pf_rd_r=CTA37S1E0VH1Y83PM3JT&pd_rd_wg=zJZUQ&pd_rd_w=H9S4M&pd_rd_r=98a47ed3-ee73-48f4-a72d-95ed6d008598
"Milu Thermal Cup - 210 ml 100% Leakproof - Insulated Cup, Coffee Cup to Go, Drinking Cup Made of Stainless Steel - Car Cup Double Wall Insulation - Travel Mug - Travel Mug - Red",18.95,4.3,9118,In stock,"FREE delivery Thursday, 4 December on your first order shipped by Amazon. Order within 21 hrs 16 mins",No,https://m.media-amazon.com/images/I/81e+z+6XEDL._AC_SX679_.jpg,B07SDM8VFK,,,,,,https://www.amazon.nl/-/en/Milu-Thermal-Cup-Leakproof-Insulation/dp/B07SDM8VFK/ref=cs_sr_dp_n
"P:os 29466 - Trendy Drinking Cup with Paw Patrol Motif Mug for Boys and Girls with Approx. 200 ml Capacity Porcelain in Gift Box, Microwave and Dishwasher Safe",5.58,4.5,629,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 10 hrs 46 mins",No,https://m.media-amazon.com/images/I/71J2Zm8gsNL._AC_SX679_.jpg,‎B07K3HK3N2,,‎29460088,‎8 x 10.5 x 9 cm; 270 g,,,https://www.amazon.nl/-/en/Drinking-Capacity-Porcelain-Microwave-Dishwasher/dp/B07K3HK3N2/ref=sr_1_105
PYRAMID Hedwig Furry Ribbon Mug 440ml,14.23,4.4,10,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 11 hrs 30 mins",No,https://m.media-amazon.com/images/I/61QMmDDh4wL._AC_SX679_.jpg,‎B0DFHKYV7T,,‎FZMG2401037,‎13 x 13 x 12 cm; 440 g,,,https://www.amazon.nl/-/en/PYRAMID-Hedwig-Furry-Ribbon-440ml/dp/B0DFHKYV7T/ref=sr_1_153
"Milu Travel Mug, Coffee Mug, Thermo-Insulated, 210 ml, 100% Leak-Proof, Stainless Steel Drinking Cup, Car Cup, with Double Wall Insulation, Thermal Mug, Grey",18.95,4.3,97,In stock,"FREE delivery Wednesday, 3 December on your first order shipped by Amazon. Order within 21 hrs 15 mins",No,https://m.media-amazon.com/images/I/81rIqy-9zBL._AC_SX679_.jpg,B0BKLNMHBP,,,‎7 x 7 x 14 cm; 370 g,,,https://www.amazon.nl/-/en/Milu-Thermal-Cup-Leakproof-Insulation/dp/B0BKLNMHBP/ref=cs_sr_dp_2
"Stanley Quencher H2.0 Flowstate Tumbler 1.2L - 11 Uur Koud - 48 Uur Met Ijs - Drinkfles Met Rietje, Handvat En Deksel - Vaatwasmachinebestendig - Thermosbeker Voor Koude Dranken - Periwinkle Shimmer",40.29,4.4,10537,In stock,"FREE delivery Tomorrow, 2 December. Order within 10 hrs 29 mins",Yes,https://m.media-amazon.com/images/I/61nD3RMPe4L._AC_SX679_.jpg,B0FPGQSVNP,,,‎25.4 x 25.4 x 31.8 cm; 660 g,,,https://www.amazon.nl/-/en/Stanley-Quencher-H2-0-Flowstate-Tumbler/dp/B0FPGQSVNP/ref=cs_sr_dp_5
"Könitz Mug, guess how much I love you!",16.9,,,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 10 hrs 44 mins",No,https://m.media-amazon.com/images/I/91PUVI4NsmL._AC_SX679_.jpg,B003CUX29G,,,‎12.7 x 11.43 x 7.62 cm; 295 g,,,https://www.amazon.nl/-/en/K%C3%B6nitz-Mug-guess-much-love/dp/B003CUX29G/ref=sr_1_86
Japanese tea set (7-piece) Matcha whisk set Matcha bowl with spout Bamboo Matcha whisk (Chasen) scoop (Chashaku) Matcha whisk holder Tea making set. N17,33.14,4.7,3513,In stock,"FREE delivery Tomorrow, 2 December. Order within 11 hrs 28 mins",Yes,https://m.media-amazon.com/images/I/91TMlINRxyL._AC_SX679_.jpg,‎B0B8BMV2Q1,‎TEANAGOO,‎Noir/Gris Rocky,‎28 x 10.41 x 0.25 cm; 748 g,,,https://aax-eu.amazon.nl/x/c/JFGpwqFBRyc3F2kqiupD45UAAAGa2W1BjQMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDIgICAd3khn/clv1_CEuOPUxokZA0iHrVarcPmybeGjZJbuMZq6cm-DqP9MVp4X8R_ir7OP018HHz9hvVjq0yzpNb3XnMfU0aAmcAOkFlHCasOOrRAUo9b3poaAWiJIR4hEfB8IkGXCQEUuW6XJeXalC7rdIQEQQ8kV_3ZVhXLA8QC8x8H15tWbp4SRWS0aSJkEohXxuzLJWvKbYuDzUcfMyagcpNBHhtJZhsefQQh8yliMIIKin6O61_zAYOsoJhkeWuV2gvjBmW5lJBN2PMN-SRnR9AjX0lL9xFahCwdXiTzSjwM7ud24iza6UQIGa11aK1xkuNcA7FBIOT3_cq0eVrbNPflqXmIOSNU5RJ7-J2fTQ3iZ8o5PJ5K4hu8lJXFlKZ1SWr3JYqfnqDdhxLjmOcuEwxuxP2IaGvSE5Lf6rFhPBne-wSBml9tlZkUux_rAVrRF9I0bxcInE7B-SzTerxncKfUiU5AmivnrILanCo32GhaDJIe6lnr_OWNERglpem8znmTGFeD4bpkfBkqz8eJ7Yhgi65qQq_5yLeZRREKloABRGNXQ3rH7TzdC7-JC528VwgO2bSLVbCaqYMtfFhe22klod-itw1XljdPC46nAx8y_Q_sb2jvEAat6-m4bEYPW3e5AK5a6OUFmEaTc0_BDRR8sxrK5FA4WRB9aDSOCglanoKvc166KZLIEcdMSaTvk5HkBj8Tddr6xcp62Yw9vcq8M0hInuTF2Qc9YT3NfHd0bj5fHMZEATtnSGoQ91RwiFPy9sXdOWWnaJINyzJpRTR7yu5NUPUHzlNrSnxI2Fr_phofMEBQSaV5nwrHPVAmhhhnLWGSWmbTv-wHTNX4DX0sPZQXd9qq7L6oG84i9OLG_etn_6rrUeW32_6wnEZ-wDXtmCqsBn4j-kBu_c5sCPDROUcT_o5Ftz6-dqL5SN1FCc5ND3iohSN1TtyN2YEYUx3fhTD8lSOui-0cuHA7ovqru3MxDCKANVRB8uVabH032KqUQ1_A54OWxwlF0N4Sr3J6Q_rIkw3AT-N86hQ1AtreLMSrLys4SRyiyBsE9-qm1dI4ZYnhx8HDn-7ediaCyjlToJXPvBse3mBfZfJIQMlEo-Wd4axoMriURzh2IlvJJI5MSV-NIiiDEaIJrhYondYDf6QptrDnswpdKH9qwwDGeFJh0QNO2sYUfvuAkr2M9cqmp3zjomhtRGB9HbN0-sAhE90fu0rCXKWKEPi6zisWBQ8uVz6FMKY2_0DsZcS2DGJ3oxHC2_ZNlsyfEO8xzmBvjkLe5fTWo4dlPecXSGXbZ5gWpItlFMi_ZtvhKO9gBugqXWpNcDcKelUGNzq7_d-nhOO1r0ESoYCJQmN8W72gcMqR1MG5Jrv54cfw0xqfZhnDsIKiKowyVeSKEm85uusP1awZrw4OQ7aD325SBXYSBMsZI-HNKWEjkK6LFdw-_E5-ePOhWB4fQNGz7coPM8pHwTfNA763z8wAGDhj4mgjwfvN3bVZ0_H1DWEQ-Vo8MQjnc4GyGg_q1qVO1ytNV597oZfh9iirGDCZhdLf-gxNJuGZMUOOhC-mvKXMWa-AWiJd7hAupy96fzLz7W9Q6d9AvosqP9pR8P0NivuyM-gF8bQfxs_Ph1p18nt67ED_4b_2XDVw_y0b1vHCw2krRJRi3ZHGaKBUzPzNkPX8rgkDnbWsSJE45MNehXEZ0R8APJ6iN0_ZKuTC-4KpI7LRFBwz_fgofGHuPl-d5OfvSRNuGW15IYbEyPz-SMPsQCbt4Z7AwyZ41qoitCByts3Urhu_EbqMeYPtboqzybtmI9eNdJlR91O9nN2EdjXw1_jUPSBICr7l5S1OpGo3poS4_Anc_6Kv_FIkRIua91WG88f5sHIFHjJJ6ufor54WPCcaulpVjFFvSBBu-jpG52OjSYMSPfb4-Y_y_bqQnB2g5Hy-jxaaRfQEsyjnR5vpNo7dab-jqQqpkYBNSQx4rjpAPp90zWYTD1BpZ7fEncVG-e66aHYWY2memSCovxhN1-9aO4wEl3DUolp1YH65ks0yAm2_blhIYSj3PgL19vRgWPgixiafWJRmgqXkJQvedvgGK52IsQ4A_hD08MRalcXJPI5wmlhQNWc_nQeckdxTMn-Jm2XEDL6QCMjC5S91M7GKrkTzE0TUvCuBt8pDHLJb6w6xJM34l6vTCV12G5gDV4HVxq-Ow_qpwmgLqv--Qx0oUfGD4tUdowaBd3XE8fZ3YZn6hg9NFICqYG6I4HZjL_viLkNRfowlKewxeJ7hCkHo6jSI3pYx-MXY4QRcB_p8qLyePjdlqdJO0m7a5KKlVfcujpEI6A2U7zHQaLX1xZ1W6ChAUljyLdct2Ek-7UguncjFWM/https://www.amazon.nl/dp/B0B8BMV2Q1?aref=UTrEBddKbs&pd_rd_i=B0B8BMV2Q1&pf_rd_p=afa12ecd-3165-49e0-9fde-15742742f1b7&pf_rd_r=03MX51QGQ17CQ4MKS76G&pd_rd_wg=HSCwF&pd_rd_w=0Phj9&pd_rd_r=48939f12-172b-4e1d-a347-52fc2dca4108
"De'Longhi 2 double-walled thermal glasses DLSC324, robust borosilicate glass, comfortable to hold, without condensation, dishwasher safe, capacity 220 ml",11.17,4.8,51,In stock,"FREE delivery Wednesday, 3 December on your first order shipped by Amazon. Order within 20 hrs 13 mins",No,https://m.media-amazon.com/images/I/61oo1h11vuL._AC_SX679_.jpg,B0BKWWC687,,,‎7 x 7 x 10 cm; 140.16 g,,,https://www.amazon.nl/-/en/double-walled-DLSC324-borosilicate-comfortable-condensation/dp/B0BKWWC687/ref=sr_1_48
"LARS NYSØM Thermo Coffee Mug-to-go 380ml | Travel Mug 0.38 Liter with Insulation | Leakproof Stainless Steel Thermal Mug for Coffee and Tea on the Go | Tea Mug (Berry Red, 380ml)",23.9,4.4,3213,In stock,"FREE delivery Thursday, 4 December. Order within 22 hrs 59 mins",Yes,https://m.media-amazon.com/images/I/516doVzvkDL._AC_SX679_.jpg,B0949LMXKB,,,,,,https://www.amazon.nl/-/en/Thermo-Insulation-Leakproof-Stainless-Thermal/dp/B0949LMXKB/ref=cs_sr_dp_4
Disney Mug and Socks Ladies Set Stitch Gift Set (Blue Stitch),20.99,4.7,2775,In stock,"FREE delivery Tomorrow, 2 December. Order within 10 hrs 42 mins",Yes,https://m.media-amazon.com/images/I/91EybUUXCdL._AC_SX679_.jpg,B08XY8LN39,,,‎8 x 8 x 9.5 cm; 410 g,,,https://www.amazon.nl/-/en/Disney-Socks-Ladies-Stitch-Gift/dp/B08XY8LN39/ref=sr_1_224
"Stainless Steel Cups, Pack of 2, 175 ml, Stainless Steel Cups, Stackable Metal Cup without Handle, Drinking Cup for Camping, Picnic, Travel Mug, Shatterproof and BPA Free, Outdoor",10.99,4.9,13,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 11 hrs 26 mins",No,https://m.media-amazon.com/images/I/61HcN0dMSjL._AC_SX679_.jpg,B0FB33TNJW,,,‎5.5 x 5.5 x 7.2 cm; 170 g,,,https://www.amazon.nl/-/en/OYIWINMI-Stainless-Stackable-Drinking-Shatterproof/dp/B0FB33TNJW/ref=sr_1_41
"Pyramid International AFMG24469 Super Mario (Makes You Smaller) Official Ceramic Coffee/Tea Mug, Paper, Multicoloured, 11 x 11 x 1.2 cm",10.12,4.7,297,Usually dispatched within 6 to 7 months,"FREE delivery Thursday, 11 June, 2026 on your first order shipped by Amazon",No,https://m.media-amazon.com/images/I/71wxRCUfFGL._AC_SX679_.jpg,‎B07145DXX2,,‎AFMG24469,‎11 x 11 x 1.3 cm; 158.76 g,,,https://www.amazon.nl/-/en/Pyramid-International-AFMG24469-Official-Multicoloured/dp/B07145DXX2/ref=sr_1_246
"Stanley Quencher H2.0 Flowstate Tumbler 1.2L - 11 Hours Cold - 48 Hours With Ice - Drinking Bottle With Straw, Handle And Lid - Dishwasher Safe - Thermos Cup For Cold Drinks - Plum",34.99,4.4,10537,In stock,"FREE delivery Thursday, 4 December. Order within 23 hrs 40 mins",Yes,https://m.media-amazon.com/images/I/61gpaVoAi2L._AC_SX679_.jpg,B0DFWW8JZN,,,‎14.8 x 14.8 x 31.8 cm; 650 g,,,https://www.amazon.nl/-/en/Stanley-Quencher-H2-0-Flowstate-Tumbler/dp/B0DFWW8JZN/ref=sr_1_51
A Wise Doctor Once Wrote Father's Day Mug & Gift Box Set Father's Day Cup Gifts from Daughter or Son | Gifts for Dads Birthday | Christmas Mugs Dad My Father or Brother Gift | Work Cup,14.79,4.6,57,,"FREE delivery Monday, 8 December on your first order shipped by Amazon",No,https://m.media-amazon.com/images/I/51vnaTd9JZL._AC_SX679_.jpg,B0979JBB31,,,,,,https://www.amazon.nl/-/en/Fathers-Daughter-Birthday-Christmas-Brother/dp/B0979JBB31/ref=sr_1_177
"MIAMIO - Coffee Mugs Set of 4 / Large Ceramic Coffee Cups (420 ml) - Mug for Cappuccino, Tea, Espresso - Microwave and Dishwasher Safe - Luxury Collection (White)",25.49,4.6,404,In stock,"FREE delivery Wednesday, 3 December. Order within 21 hrs 39 mins",Yes,https://m.media-amazon.com/images/I/61RpL03tLnL._AC_SX679_.jpg,B0DF1MC5PW,,,‎8 x 8 x 9 cm; 1.99 kg,,,https://www.amazon.nl/-/en/MIAMIO-Cappuccino-Microwave-Dishwasher-Collection/dp/B0DF1MC5PW/ref=sr_1_63
PYRAMID Hedwig Furry Ribbon Mug 440ml,14.23,4.4,10,In stock,"FREE delivery Tomorrow, 2 December on your first order shipped by Amazon. Order within 11 hrs 24 mins",No,https://m.media-amazon.com/images/I/61QMmDDh4wL._AC_SX679_.jpg,‎B0DFHKYV7T,,‎FZMG2401037,‎13 x 13 x 12 cm; 440 g,,,https://www.amazon.nl/-/en/PYRAMID-Hedwig-Furry-Ribbon-440ml/dp/B0DFHKYV7T/ref=sr_1_141
